app,module,doctype,label_cn,kind,is_submittable,is_child,is_single,autoname,title_field,track_changes,allow_rename,retention_years,data_classification,primary_roles,description,key_indexes,standard_references,domain_group
ione_hrp,HRP Inventory SPD,HRP Smart Cabinet,HRP智能柜,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,库存与SPD领域的HRP智能柜对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Inventory SPD,HRP Smart Cabinet Slot,HRP智能柜格口,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,库存与SPD领域的HRP智能柜格口对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Inventory SPD,HRP Cabinet Transaction,HRP柜交易,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,库存与SPD领域的HRP柜交易对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Inventory SPD,HRP High Value Usage,HRP高值使用,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,库存与SPD领域的HRP高值使用对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Inventory SPD,HRP Patient Consumption Link,HRP患者消耗链接,Transaction,0,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,敏感,HRP Procurement User;HRP Supply Manager,库存与SPD领域的HRP患者消耗链接对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Inventory SPD,HRP Inventory Alert,HRP盘点预警,Log,0,0,0,format:SUP-.YYYY.-.#####,subject,0,0,10,内部,HRP Procurement User;HRP Supply Manager,库存与SPD领域的HRP盘点预警对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Inventory SPD,HRP Recall Notice,HRP召回公告,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,库存与SPD领域的HRP召回公告对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Asset,HRP Asset Acquisition Request,HRP资产购置申请,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,10,内部,HRP Asset User;HRP Equipment Manager,固定资产领域的HRP资产购置申请对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,Asset,Asset
ione_hrp,HRP Asset,HRP Asset Acquisition Line,HRP资产购置明细,Child,0,1,0,,,0,0,10,内部,HRP Asset User;HRP Equipment Manager,固定资产领域的HRP资产购置明细对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,Asset,Asset
ione_hrp,HRP Asset,HRP Asset Feasibility Study,HRP资产可行性论证,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,10,内部,HRP Asset User;HRP Equipment Manager,固定资产领域的HRP资产可行性论证对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,Asset,Asset
ione_hrp,HRP Asset,HRP Asset Acceptance,HRP资产验收,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,10,内部,HRP Asset User;HRP Equipment Manager,固定资产领域的HRP资产验收对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,Asset,Asset
ione_hrp,HRP Asset,HRP Asset Acceptance Line,HRP资产验收明细,Child,0,1,0,,,0,0,10,内部,HRP Asset User;HRP Equipment Manager,固定资产领域的HRP资产验收明细对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,Asset,Asset
ione_hrp,HRP Asset,HRP Asset Card Extension,HRP资产卡片扩展,Transaction,0,0,0,format:AST-.YYYY.-.#####,subject,1,0,10,内部,HRP Asset User;HRP Equipment Manager,固定资产领域的HRP资产卡片扩展对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,Asset,Asset
ione_hrp,HRP Asset,HRP Asset Custody,HRP资产保管,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,10,内部,HRP Asset User;HRP Equipment Manager,固定资产领域的HRP资产保管对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,Asset,Asset
ione_hrp,HRP Asset,HRP Asset Transfer Request,HRP资产调剂申请,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,10,内部,HRP Asset User;HRP Equipment Manager,固定资产领域的HRP资产调剂申请对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,Asset,Asset
ione_hrp,HRP Asset,HRP Asset Borrowing,HRP资产借用,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,10,内部,HRP Asset User;HRP Equipment Manager,固定资产领域的HRP资产借用对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,Asset,Asset
ione_hrp,HRP Asset,HRP Asset Inventory Plan,HRP资产盘点计划,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,10,内部,HRP Asset User;HRP Equipment Manager,固定资产领域的HRP资产盘点计划对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,Asset,Asset
ione_hrp,HRP Asset,HRP Asset Inventory Result,HRP资产盘点结果,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,10,内部,HRP Asset User;HRP Equipment Manager,固定资产领域的HRP资产盘点结果对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,Asset,Asset
ione_hrp,HRP Asset,HRP Asset Disposal Request,HRP资产处置申请,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,10,内部,HRP Asset User;HRP Equipment Manager,固定资产领域的HRP资产处置申请对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,Asset,Asset
ione_hrp,HRP Asset,HRP Asset Benefit Snapshot,HRP资产效益快照,Log,0,0,0,format:AST-.YYYY.-.#####,subject,0,0,10,内部,HRP Asset User;HRP Equipment Manager,固定资产领域的HRP资产效益快照对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,Asset,Asset
ione_hrp,HRP Asset,HRP Asset Alert,HRP资产预警,Log,0,0,0,format:AST-.YYYY.-.#####,subject,0,0,10,内部,HRP Asset User;HRP Equipment Manager,固定资产领域的HRP资产预警对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,Asset,Asset
ione_hrp,HRP Equipment,HRP Equipment Profile,HRP设备档案,Master,0,0,0,format:AST-.#####,display_name,1,1,10,内部,HRP Asset User;HRP Equipment Manager,医疗设备领域的HRP设备档案对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Asset
ione_hrp,HRP Equipment,HRP Equipment Technical Parameter,HRP设备技术参数,Child,0,1,0,,,0,0,10,内部,HRP Asset User;HRP Equipment Manager,医疗设备领域的HRP设备技术参数对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Asset
ione_hrp,HRP Equipment,HRP Equipment Installation,HRP设备安装,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,10,内部,HRP Asset User;HRP Equipment Manager,医疗设备领域的HRP设备安装对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Asset
ione_hrp,HRP Equipment,HRP Equipment Commissioning,HRP设备调试,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,10,内部,HRP Asset User;HRP Equipment Manager,医疗设备领域的HRP设备调试对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Asset
ione_hrp,HRP Equipment,HRP Equipment Warranty,HRP设备保修,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,10,内部,HRP Asset User;HRP Equipment Manager,医疗设备领域的HRP设备保修对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Asset
ione_hrp,HRP Equipment,HRP Equipment Maintenance Strategy,HRP设备维护策略,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,10,内部,HRP Asset User;HRP Equipment Manager,医疗设备领域的HRP设备维护策略对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Asset
ione_hrp,HRP Equipment,HRP Preventive Maintenance Plan,HRP预防性维护计划,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,10,内部,HRP Asset User;HRP Equipment Manager,医疗设备领域的HRP预防性维护计划对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Asset
ione_hrp,HRP Equipment,HRP Preventive Maintenance Order,HRP预防性维护订单,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,10,内部,HRP Asset User;HRP Equipment Manager,医疗设备领域的HRP预防性维护订单对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Asset
ione_hrp,HRP Equipment,HRP Corrective Maintenance Order,HRP纠正性维护订单,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,10,内部,HRP Asset User;HRP Equipment Manager,医疗设备领域的HRP纠正性维护订单对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Asset
ione_hrp,HRP Equipment,HRP Equipment Fault,HRP设备故障,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,10,内部,HRP Asset User;HRP Equipment Manager,医疗设备领域的HRP设备故障对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Asset
ione_hrp,HRP Equipment,HRP Equipment Spare Part,HRP设备备件Part,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,10,内部,HRP Asset User;HRP Equipment Manager,医疗设备领域的HRP设备备件Part对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Asset
ione_hrp,HRP Equipment,HRP Equipment Spare Usage,HRP设备备件使用,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,10,内部,HRP Asset User;HRP Equipment Manager,医疗设备领域的HRP设备备件使用对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Asset
ione_hrp,HRP Equipment,HRP Equipment Meter,HRP设备计量表,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,10,内部,HRP Asset User;HRP Equipment Manager,医疗设备领域的HRP设备计量表对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Asset
ione_hrp,HRP Equipment,HRP Calibration Plan,HRP计量校准计划,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,10,内部,HRP Asset User;HRP Equipment Manager,医疗设备领域的HRP计量校准计划对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Asset
ione_hrp,HRP Equipment,HRP Calibration Record,HRP计量校准记录,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,10,内部,HRP Asset User;HRP Equipment Manager,医疗设备领域的HRP计量校准记录对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Asset
ione_hrp,HRP Equipment,HRP Quality Control Plan,HRP质量控制计划,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,10,内部,HRP Asset User;HRP Equipment Manager,医疗设备领域的HRP质量控制计划对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Asset
ione_hrp,HRP Equipment,HRP Quality Control Record,HRP质量控制记录,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,10,内部,HRP Asset User;HRP Equipment Manager,医疗设备领域的HRP质量控制记录对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Asset
ione_hrp,HRP Equipment,HRP Equipment Downtime,HRP设备停机,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,10,内部,HRP Asset User;HRP Equipment Manager,医疗设备领域的HRP设备停机对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Asset
ione_hrp,HRP Logistics Facilities,HRP Service Catalog,HRP服务目录,Master,0,0,0,field:code,display_name,1,1,10,内部,HRP Asset User;HRP Equipment Manager,后勤与设施领域的HRP服务目录对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Asset
ione_hrp,HRP Logistics Facilities,HRP Service Request,HRP服务申请,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,10,内部,HRP Asset User;HRP Equipment Manager,后勤与设施领域的HRP服务申请对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Asset
ione_hrp,HRP Logistics Facilities,HRP Work Order,HRP工单订单,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,10,内部,HRP Asset User;HRP Equipment Manager,后勤与设施领域的HRP工单订单对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Asset
ione_hrp,HRP Logistics Facilities,HRP Work Order Assignment,HRP工单订单分配,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,10,内部,HRP Asset User;HRP Equipment Manager,后勤与设施领域的HRP工单订单分配对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Asset
ione_hrp,HRP Logistics Facilities,HRP Energy Meter,HRP能源计量表,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,10,内部,HRP Asset User;HRP Equipment Manager,后勤与设施领域的HRP能源计量表对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Asset
ione_hrp,HRP Logistics Facilities,HRP Energy Reading,HRP能源读数,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,10,内部,HRP Asset User;HRP Equipment Manager,后勤与设施领域的HRP能源读数对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Asset
ione_hrp,HRP Logistics Facilities,HRP Space,HRP空间,Master,0,0,0,field:code,display_name,1,1,10,内部,HRP Asset User;HRP Equipment Manager,后勤与设施领域的HRP空间对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Asset
ione_hrp,HRP Logistics Facilities,HRP Vehicle,HRP车辆,Master,0,0,0,field:code,display_name,1,1,10,内部,HRP Asset User;HRP Equipment Manager,后勤与设施领域的HRP车辆对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Asset
ione_hrp,HRP Logistics Facilities,HRP Vehicle Dispatch,HRP车辆调度,Master,0,0,0,field:code,display_name,1,1,10,内部,HRP Asset User;HRP Equipment Manager,后勤与设施领域的HRP车辆调度对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Asset
ione_hrp,HRP Logistics Facilities,HRP Logistics SLA,HRPLogistics服务等级,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,10,内部,HRP Asset User;HRP Equipment Manager,后勤与设施领域的HRPLogistics服务等级对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Asset
ione_hrp,HRP Archive,HRP Archive Classification,HRP档案分类分级,Master,0,0,0,field:code,display_name,1,1,30,内部,HRP Asset User;HRP Equipment Manager,档案领域的HRP档案分类分级对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Asset
ione_hrp,HRP Archive,HRP Archive File,HRP档案File,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,30,内部,HRP Asset User;HRP Equipment Manager,档案领域的HRP档案File对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Asset
ione_hrp,HRP Archive,HRP Archive Transfer,HRP档案调剂,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,30,内部,HRP Asset User;HRP Equipment Manager,档案领域的HRP档案调剂对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Asset
ione_hrp,HRP Archive,HRP Archive Borrowing,HRP档案借用,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,30,内部,HRP Asset User;HRP Equipment Manager,档案领域的HRP档案借用对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Asset
ione_hrp,HRP Archive,HRP Archive Disposal,HRP档案处置,Transaction,1,0,0,format:AST-.YYYY.-.#####,subject,1,0,30,内部,HRP Asset User;HRP Equipment Manager,档案领域的HRP档案处置对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Asset
ione_hrp,HRP Archive,HRP Archive Audit Log,HRP档案审计日志,Log,0,0,0,format:AST-.YYYY.-.#####,subject,0,0,30,内部,HRP Asset User;HRP Equipment Manager,档案领域的HRP档案审计日志对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Asset
ione_hrp,HRP Credential,HRP Professional Category,HRP专业类别,Master,0,0,0,field:code,display_name,1,1,10,内部,HRP HR User;HRP Performance Manager,资质授权领域的HRP专业类别对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,People
ione_hrp,HRP Credential,HRP Professional Credential,HRP专业凭据,Transaction,1,0,0,format:PEO-.YYYY.-.#####,subject,1,0,10,敏感,HRP HR User;HRP Performance Manager,资质授权领域的HRP专业凭据对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,People
ione_hrp,HRP Credential,HRP Credential Application,HRP凭据申请,Transaction,1,0,0,format:PEO-.YYYY.-.#####,subject,1,0,10,敏感,HRP HR User;HRP Performance Manager,资质授权领域的HRP凭据申请对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,People
ione_hrp,HRP Credential,HRP Credential Verification,HRP凭据校验,Transaction,1,0,0,format:PEO-.YYYY.-.#####,subject,1,0,10,敏感,HRP HR User;HRP Performance Manager,资质授权领域的HRP凭据校验对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,People
ione_hrp,HRP Credential,HRP Credential Renewal,HRP凭据续期,Transaction,1,0,0,format:PEO-.YYYY.-.#####,subject,1,0,10,敏感,HRP HR User;HRP Performance Manager,资质授权领域的HRP凭据续期对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,People
ione_hrp,HRP Credential,HRP Practice Scope,HRP执业范围,Master,0,0,0,field:code,display_name,1,1,10,内部,HRP HR User;HRP Performance Manager,资质授权领域的HRP执业范围对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,People
ione_hrp,HRP Credential,HRP Clinical Privilege,HRP临床权限,Transaction,1,0,0,format:PEO-.YYYY.-.#####,subject,1,0,10,内部,HRP HR User;HRP Performance Manager,资质授权领域的HRP临床权限对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,People
ione_hrp,HRP Credential,HRP Privilege Application,HRP权限申请,Transaction,1,0,0,format:PEO-.YYYY.-.#####,subject,1,0,10,内部,HRP HR User;HRP Performance Manager,资质授权领域的HRP权限申请对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,People
ione_hrp,HRP Credential,HRP Privilege Review,HRP权限评审,Transaction,0,0,0,format:PEO-.YYYY.-.#####,subject,1,0,10,内部,HRP HR User;HRP Performance Manager,资质授权领域的HRP权限评审对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,People
ione_hrp,HRP Credential,HRP Credential Alert,HRP凭据预警,Log,0,0,0,format:PEO-.YYYY.-.#####,subject,0,0,10,敏感,HRP HR User;HRP Performance Manager,资质授权领域的HRP凭据预警对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,People
ione_hrp,HRP Credential,HRP Continuing Education Credit,HRP继续教育学分,Transaction,1,0,0,format:PEO-.YYYY.-.#####,subject,1,0,10,内部,HRP HR User;HRP Performance Manager,资质授权领域的HRP继续教育学分对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,People
ione_hrp,HRP Credential,HRP Employee Compliance Profile,HRP员工合规档案,Master,0,0,0,format:PEO-.#####,display_name,1,1,10,敏感,HRP HR User;HRP Performance Manager,资质授权领域的HRP员工合规档案对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,Employee,People
ione_hrp,HRP Roster Attendance,HRP Roster Cycle,HRP排班周期,Transaction,1,0,0,format:PEO-.YYYY.-.#####,subject,1,0,10,内部,HRP HR User;HRP Performance Manager,排班考勤领域的HRP排班周期对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,People
ione_hrp,HRP Roster Attendance,HRP Roster Plan,HRP排班计划,Transaction,1,0,0,format:PEO-.YYYY.-.#####,subject,1,0,10,内部,HRP HR User;HRP Performance Manager,排班考勤领域的HRP排班计划对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,People
ione_hrp,HRP Roster Attendance,HRP Roster Shift,HRP排班班次,Transaction,1,0,0,format:PEO-.YYYY.-.#####,subject,1,0,10,内部,HRP HR User;HRP Performance Manager,排班考勤领域的HRP排班班次对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,People
ione_hrp,HRP Roster Attendance,HRP Roster Assignment,HRP排班分配,Transaction,1,0,0,format:PEO-.YYYY.-.#####,subject,1,0,10,内部,HRP HR User;HRP Performance Manager,排班考勤领域的HRP排班分配对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,People
ione_hrp,HRP Roster Attendance,HRP Roster Change Request,HRP排班变更申请,Transaction,1,0,0,format:PEO-.YYYY.-.#####,subject,1,0,10,内部,HRP HR User;HRP Performance Manager,排班考勤领域的HRP排班变更申请对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,People
ione_hrp,HRP Roster Attendance,HRP On Call Plan,HRP值班计划,Transaction,1,0,0,format:PEO-.YYYY.-.#####,subject,1,0,10,内部,HRP HR User;HRP Performance Manager,排班考勤领域的HRP值班计划对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,People
ione_hrp,HRP Roster Attendance,HRP Duty Record,HRP值班记录,Transaction,1,0,0,format:PEO-.YYYY.-.#####,subject,1,0,10,内部,HRP HR User;HRP Performance Manager,排班考勤领域的HRP值班记录对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,People
ione_hrp,HRP Roster Attendance,HRP Attendance Source,HRP考勤来源,Master,0,0,0,field:code,display_name,1,1,10,内部,HRP HR User;HRP Performance Manager,排班考勤领域的HRP考勤来源对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,People
ione_hrp,HRP Roster Attendance,HRP Attendance Exception,HRP考勤例外,Transaction,0,0,0,format:PEO-.YYYY.-.#####,subject,1,0,10,内部,HRP HR User;HRP Performance Manager,排班考勤领域的HRP考勤例外对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,People
ione_hrp,HRP Roster Attendance,HRP Overtime Request,HRP加班申请,Transaction,1,0,0,format:PEO-.YYYY.-.#####,subject,1,0,10,内部,HRP HR User;HRP Performance Manager,排班考勤领域的HRP加班申请对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,People
ione_hrp,HRP Roster Attendance,HRP Night Shift Allowance,HRP夜班班次津贴,Transaction,1,0,0,format:PEO-.YYYY.-.#####,subject,1,0,10,内部,HRP HR User;HRP Performance Manager,排班考勤领域的HRP夜班班次津贴对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,People
ione_hrp,HRP Roster Attendance,HRP Attendance Reconciliation,HRP考勤对账,Transaction,1,0,0,format:PEO-.YYYY.-.#####,subject,1,0,10,内部,HRP HR User;HRP Performance Manager,排班考勤领域的HRP考勤对账对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date;external_id;correlation_id,,People
ione_hrp,HRP Workforce,HRP Workforce Plan,HRP人力计划,Transaction,1,0,0,format:PEO-.YYYY.-.#####,subject,1,0,10,内部,HRP HR User;HRP Performance Manager,人力规划领域的HRP人力计划对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,People
ione_hrp,HRP Workforce,HRP Position Budget,HRP岗位预算,Master,0,0,0,field:code,display_name,1,1,10,内部,HRP HR User;HRP Performance Manager,人力规划领域的HRP岗位预算对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,People
ione_hrp,HRP Workforce,HRP Staffing Requirement,HRP配置要求,Transaction,1,0,0,format:PEO-.YYYY.-.#####,subject,1,0,10,内部,HRP HR User;HRP Performance Manager,人力规划领域的HRP配置要求对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,People
ione_hrp,HRP Workforce,HRP Talent Pool,HRP人才库,Master,0,0,0,field:code,display_name,1,1,10,内部,HRP HR User;HRP Performance Manager,人力规划领域的HRP人才库对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,People
ione_hrp,HRP Workforce,HRP Employee Movement Request,HRP员工异动申请,Transaction,1,0,0,format:PEO-.YYYY.-.#####,subject,1,0,10,敏感,HRP HR User;HRP Performance Manager,人力规划领域的HRP员工异动申请对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,Employee,People
ione_hrp,HRP Workforce,HRP Multi Practice Registration,HRP多点执业注册,Transaction,1,0,0,format:PEO-.YYYY.-.#####,subject,1,0,10,内部,HRP HR User;HRP Performance Manager,人力规划领域的HRP多点执业注册对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,People
ione_hrp,HRP Workforce,HRP Employee Cost Profile,HRP员工成本档案,Master,0,0,0,format:PEO-.#####,display_name,1,1,10,敏感,HRP HR User;HRP Performance Manager,人力规划领域的HRP员工成本档案对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,Employee,People
ione_hrp,HRP Workforce,HRP Workforce Snapshot,HRP人力快照,Log,0,0,0,format:PEO-.YYYY.-.#####,subject,0,0,10,内部,HRP HR User;HRP Performance Manager,人力规划领域的HRP人力快照对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,People
ione_hrp,HRP Performance,HRP Performance Cycle,HRP绩效周期,Transaction,1,0,0,format:PEO-.YYYY.-.#####,subject,1,0,10,内部,HRP HR User;HRP Performance Manager,绩效奖金领域的HRP绩效周期对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,People
ione_hrp,HRP Performance,HRP Performance Unit,HRP绩效单元,Master,0,0,0,field:code,display_name,1,1,10,内部,HRP HR User;HRP Performance Manager,绩效奖金领域的HRP绩效单元对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,People
ione_hrp,HRP Performance,HRP Indicator Library,HRP指标库,Master,0,0,0,field:code,display_name,1,1,10,内部,HRP HR User;HRP Performance Manager,绩效奖金领域的HRP指标库对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,People
ione_hrp,HRP Performance,HRP Indicator Formula,HRP指标公式,Transaction,1,0,0,format:PEO-.YYYY.-.#####,subject,1,0,10,内部,HRP HR User;HRP Performance Manager,绩效奖金领域的HRP指标公式对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,People
ione_hrp,HRP Performance,HRP Performance Plan,HRP绩效计划,Transaction,1,0,0,format:PEO-.YYYY.-.#####,subject,1,0,10,内部,HRP HR User;HRP Performance Manager,绩效奖金领域的HRP绩效计划对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,People
ione_hrp,HRP Performance,HRP Performance Target,HRP绩效目标,Transaction,1,0,0,format:PEO-.YYYY.-.#####,subject,1,0,10,内部,HRP HR User;HRP Performance Manager,绩效奖金领域的HRP绩效目标对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,People
